gdp_pwt_cur_o,pop_d,pop_o,hostility_level_o,hostility_level_d,common_language,polity_o,polity_d,sanction_threat,sanction_threat_trade,sanction_imposition,sanction_imposition_trade,gdp_wdi_cur_o,gdp_wdi_cap_cur_o,gdp_wdi_const_o,gdp_wdi_cap_const_o,gdp_wdi_cur_d,gdp_wdi_cap_cur_d,gdp_wdi_const_d,gdp_wdi_cap_const_d
43236.75391,0.569478989,17.572649,0,0,0,-2,4,0,0,0,0,15285594828,872.4944916,42638834055,2433.804393,423962976.7,744.4751724,735330757.2,1291.234193
46261.9375,0.583211005,18.20336914,0,0,0,-2,4,0,0,0,0,17812705294,982.9608993,43913671239,2423.293995,545658929,935.611518,750801172.4,1287.357701
56802.92578,0.597227991,18.86571693,0,0,0,-2,6,0,0,0,0,23552052408,1255.564045,48723474948,2597.456995,632570092.2,1059.176884,765214000.7,1281.276164
35137.19922,0.435079008,16.44092369,0,0,1,-3,8,0,0,0,0,9129594819,556.8363181,35998401927,2195.630582,539227277.6,1259.323656,948465609.7,2215.06817
37199.26172,0.44371599,16.98326683,0,0,1,-3,10,0,0,0,0,8936063723,527.3335285,37512494192,2213.681162,563024383.3,1292.202785,969632085,2225.41211
43236.75391,0.452105999,17.572649,0,0,1,-2,10,0,0,0,0,15285594828,872.4944916,42638834055,2433.804393,620974660.2,1401.903733,1020546411,2303.971345
46261.9375,0.460146993,18.20336914,0,0,1,-2,10,0,0,0,0,17812705294,982.9608993,43913671239,2423.293995,813963830.2,1809.089925,1063167076,2362.961073
56802.92578,0.467664003,18.86571693,0,0,1,-2,10,0,0,0,0,23552052408,1255.564045,48723474948,2597.456995,924318490.8,2024.275248,1171578994,2565.7805
35137.19922,3.925442934,16.44092369,0,0,0,-3,10,0,0,0,0,9129594819,556.8363181,35998401927,2195.630582,14949514493,3772.870012,24457378062,6172.408361
37199.26172,3.996798038,16.98326683,0,0,0,-3,10,0,0,0,0,8936063723,527.3335285,37512494192,2213.681162,15913363441,3944.737613,25311055389,6274.316086
43236.75391,4.063203812,17.572649,0,0,0,-2,10,0,0,0,0,15285594828,872.4944916,42638834055,2433.804393,16504795593,4024.6519,26144232855,6375.203852
46261.9375,4.12597084,18.20336914,0,0,0,-2,10,0,0,0,0,17812705294,982.9608993,43913671239,2423.293995,17196009811,4129.632791,27256794629,6545.736721
56802.92578,4.187037945,18.86571693,0,0,0,-2,10,0,0,0,0,23552052408,1255.564045,48723474948,2597.456995,18528955525,4385.390719,28438805919,6730.831394
35137.19922,0.693599999,16.44092369,0,0,0,-3,10,0,0,0,0,9129594819,556.8363181,35998401927,2195.630582,9985844486,14388.34806,18521230280,26686.76727
37199.26172,0.701300025,16.98326683,0,0,0,-3,10,0,0,0,0,8936063723,527.3335285,37512494192,2213.681162,10397897086,14821.44682,19253293119,27444.17046
43236.75391,0.709599972,17.572649,0,0,0,-2,10,0,0,0,0,15285594828,872.4944916,42638834055,2433.804393,11420227885,16093.21461,19970084847,28141.54538
46261.9375,0.717836022,18.20336914,0,0,0,-2,10,0,0,0,0,17812705294,982.9608993,43913671239,2423.293995,14547325028,20252.23898,20493957311,28530.91688
56802.92578,0.727980018,18.86571693,0,0,0,-2,10,0,0,0,0,23552052408,1255.564045,48723474948,2597.456995,17320552500,23792.62136,21524054090,29566.82064
35137.19922,10.2895937,16.44092369,0,0,0,-3,10,0,0,0,0,9129594819,556.8363181,35998401927,2195.630582,61649492817,6011.61522,1.51842E+11,14806.58347
37199.26172,10.27120399,16.98326683,0,0,0,-3,10,0,0,0,0,8936063723,527.3335285,37512494192,2213.681162,67523642262,6609.20553,1.56259E+11,15294.62929
43236.75391,10.25243855,17.572649,0,0,0,-2,10,0,0,0,0,15285594828,872.4944916,42638834055,2433.804393,81910771994,8032.896612,1.58841E+11,15577.3922
46261.9375,10.23927689,18.20336914,0,0,0,-2,10,0,0,0,0,17812705294,982.9608993,43913671239,2423.293995,99627140274,9773.117503,1.64564E+11,16143.26364
56802.92578,10.23953629,18.86571693,0,0,0,-2,10,0,0,0,0,23552052408,1255.564045,48723474948,2597.456995,1.19162E+11,11685.88724,1.72639E+11,16930.1897
35137.19922,81.48775482,16.44092369,0,0,0,-3,10,0,0,0,0,9129594819,556.8363181,35998401927,2195.630582,1.94315E+12,23635.92922,3.11832E+12,37930.48621
37199.26172,81.53585052,16.98326683,0,0,0,-3,10,0,0,0,0,8936063723,527.3335285,37512494192,2213.681162,1.94411E+12,23607.88286,3.17126E+12,38509.60691
43236.75391,81.61186981,17.572649,0,0,0,-2,10,0,0,0,0,15285594828,872.4944916,42638834055,2433.804393,2.06862E+12,25077.72908,3.16497E+12,38368.61833
46261.9375,81.68649292,18.20336914,0,0,0,-2,10,0,0,0,0,17812705294,982.9608993,43913671239,2423.293995,2.49613E+12,30243.57653,3.14239E+12,38073.76067
56802.92578,81.7156601,18.86571693,0,0,0,-2,10,0,0,0,0,23552052408,1255.564045,48723474948,2597.456995,2.80919E+12,34044.05363,3.17978E+12,38535.17099
35137.19922,5.341194153,16.44092369,0,0,0,-3,10,0,0,0,0,9129594819,556.8363181,35998401927,2195.630582,1.64159E+11,30743.54768,2.98221E+11,55850.63077
37199.26172,5.35806179,16.98326683,0,0,0,-3,10,0,0,0,0,8936063723,527.3335285,37512494192,2213.681162,1.64791E+11,30751.65435,3.00676E+11,56108.9591
43236.75391,5.372800827,17.572649,0,0,0,-2,10,0,0,0,0,15285594828,872.4944916,42638834055,2433.804393,1.78635E+11,33228.69354,3.02078E+11,56190.81125
46261.9375,5.386968136,18.20336914,0,0,0,-2,10,0,0,0,0,17812705294,982.9608993,43913671239,2423.293995,2.18096E+11,40458.7774,3.03256E+11,56256.75574
56802.92578,5.402760983,18.86571693,0,0,0,-2,10,0,0,0,0,23552052408,1255.564045,48723474948,2597.456995,2.51373E+11,46511.59833,3.11348E+11,57608.73723
35137.19922,8.56262207,16.44092369,0,0,0,-3,8,0,0,0,0,9129594819,556.8363181,35998401927,2195.630582,24305116729,2869.105861,34321556630,4051.499953
37199.26172,8.697126389,16.98326683,0,0,0,-3,8,0,0,0,0,8936063723,527.3335285,37512494192,2213.681162,25599311449,2977.148428,35165700933,4089.700282
43236.75391,8.832284927,17.572649,0,0,0,-2,8,0,0,0,0,15285594828,872.4944916,42638834055,2433.804393,27362875603,3136.155187,36746435552,4211.637919
46261.9375,8.967760086,18.20336914,0,0,0,-2,8,0,0,0,0,17812705294,982.9608993,43913671239,2423.293995,21642882856,2445.435893,36251936496,4096.117291
56802.92578,9.10299778,18.86571693,0,0,0,-2,8,0,0,0,0,23552052408,1255.564045,48723474948,2597.456995,22692574473,2528.577199,37183659943,4143.282853
35137.19922,31.18366051,16.44092369,0,0,0,-3,-3,0,0,0,0,9129594819,556.8363181,35998401927,2195.630582,54786074940,1764.888222,1.10435E+11,3557.579333
37199.26172,31.59215355,16.98326683,0,0,0,-3,-3,0,0,0,0,8936063723,527.3335285,37512494192,2213.681162,54743249369,1740.560069,1.13748E+11,3616.623037
43236.75391,31.99504662,17.572649,0,0,0,-2,-3,0,0,0,0,15285594828,872.4944916,42638834055,2433.804393,56758113501,1781.758571,1.20118E+11,3770.766354
46261.9375,32.40351486,18.20336914,0,0,0,-2,-3,0,0,0,0,17812705294,982.9608993,43913671239,2423.293995,67866141224,2103.453105,1.28767E+11,3991.013362
56802.92578,32.83109665,18.86571693,0,0,0,-2,2,0,0,0,0,23552052408,1255.564045,48723474948,2597.456995,85324767230,2609.945608,1.34304E+11,4108.129799
35137.19922,12.62859631,16.44092369,0,0,0,-3,6,0,0,0,0,9129594819,556.8363181,35998401927,2195.630582,18327764882,1445.279324,46459371078,3663.663784
37199.26172,12.85275459,16.98326683,0,0,0,-3,6,0,0,0,0,8936063723,527.3335285,37512494192,2213.681162,24468324000,1894.615169,48325007475,3741.870191
43236.75391,13.07205963,17.572649,0,0,0,-2,6,0,0,0,0,15285594828,872.4944916,42638834055,2433.804393,28548945000,2172.101877,50304775101,3827.360221
46261.9375,13.28960133,18.20336914,0,0,0,-2,6,0,0,0,0,17812705294,982.9608993,43913671239,2423.293995,32432858000,2425.851842,51674512422,3865.052877
56802.92578,13.50964737,18.86571693,0,0,0,-2,6,0,0,0,0,23552052408,1255.564045,48723474948,2597.456995,36591661000,2691.278081,55917517446,4112.674443
35137.19922,69.9059906,16.44092369,0,0,0,-3,-6,0,0,0,0,9129594819,556.8363181,35998401927,2195.630582,99838543960,1450.476242,1.36353E+11,1980.967846
37199.26172,71.22693634,16.98326683,0,0,0,-3,-6,0,0,0,0,8936063723,527.3335285,37512494192,2213.681162,97632008710,1391.707846,1.41174E+11,2012.376054
43236.75391,72.59011841,17.572649,0,0,0,-2,-6,0,0,0,0,15285594828,872.4944916,42638834055,2433.804393,87850683979,1228.937975,1.44548E+11,2022.071536
46261.9375,73.98194122,18.20336914,0,0,0,-2,-6,0,0,0,0,17812705294,982.9608993,43913671239,2423.293995,82924503943,1138.664673,1.49164E+11,2048.221004
56802.92578,75.38189697,18.86571693,0,0,0,-2,-6,0,0,0,0,23552052408,1255.564045,48723474948,2597.456995,78845185293,1063.003663,1.55268E+11,2093.34633
35137.19922,40.90370941,16.44092369,0,0,0,-3,10,0,0,0,0,9129594819,556.8363181,35998401927,2195.630582,5.96878E+11,14713.06571,1.15248E+12,28408.80677
37199.26172,41.39210129,16.98326683,0,0,0,-3,10,0,0,0,0,8936063723,527.3335285,37512494192,2213.681162,6.27287E+11,15355.70317,1.19781E+12,29321.88883
43236.75391,41.98551941,17.572649,0,0,0,-2,10,0,0,0,0,15285594828,872.4944916,42638834055,2433.804393,7.05394E+11,17025.53198,1.23052E+12,29700.15588
46261.9375,42.65340424,18.20336914,0,0,0,-2,10,0,0,0,0,17812705294,982.9608993,43913671239,2423.293995,9.05492E+11,21463.44266,1.26722E+12,30037.62486
56802.92578,43.35166931,18.86571693,0,0,0,-2,10,0,0,0,0,23552052408,1255.564045,48723474948,2597.456995,1.06709E+12,24861.2828,1.30679E+12,30445.74886
35137.19922,1.399111986,16.44092369,0,0,0,-3,9,0,0,0,0,9129594819,556.8363181,35998401927,2195.630582,5694069842,4075.970639,14048685880,10056.43288
37199.26172,1.391728997,16.98326683,0,0,0,-3,9,0,0,0,0,8936063723,527.3335285,37512494192,2213.681162,6259258258,4509.17846,14888741496,10725.87033
43236.75391,1.382732034,17.572649,0,0,0,-2,9,0,0,0,0,15285594828,872.4944916,42638834055,2433.804393,7372457191,5344.877798,15901531886,11528.27918
46261.9375,1.37290895,18.20336914,0,0,0,-2,9,0,0,0,0,17812705294,982.9608993,43913671239,2423.293995,9877636518,7206.16648,17104751831,12478.66219
56802.92578,1.363564968,18.86571693,0,0,0,-2,9,0,0,0,0,23552052408,1255.564045,48723474948,2597.456995,12144397516,8912.992195,18262308500,13403.03732
35137.19922,5.187953949,16.44092369,0,0,0,-3,10,0,0,0,0,9129594819,556.8363181,35998401927,2195.630582,1.25707E+11,24285.46682,2.09137E+11,40403.5496
37199.26172,5.200479031,16.98326683,0,0,0,-3,10,0,0,0,0,8936063723,527.3335285,37512494192,2213.681162,1.29421E+11,24946.18919,2.14595E+11,41363.69301
43236.75391,5.213373184,17.572649,0,0,0,-2,10,0,0,0,0,15285594828,872.4944916,42638834055,2433.804393,1.39738E+11,26869.6749,2.18259E+11,41967.96758
46261.9375,5.227103233,18.20336914,0,0,0,-2,10,0,0,0,0,17812705294,982.9608993,43913671239,2423.293995,1.71274E+11,32855.13263,2.22632E+11,42706.92115
56802.92578,5.242185116,18.86571693,0,0,0,-2,10,0,0,0,0,23552052408,1255.564045,48723474948,2597.456995,1.97117E+11,37702.84538,2.3152E+11,44283.16252
35137.19922,0.81122297,16.44092369,0,0,0,-3,5,0,0,0,0,9129594819,556.8363181,35998401927,2195.630582,1684109743,2076.568784,2689258989,3315.954492
37199.26172,0.814217985,16.98326683,0,0,0,-3,5,0,0,0,0,8936063723,527.3335285,37512494192,2213.681162,1660102346,2039.625697,2743044173,3370.143653
43236.75391,0.815690994,17.572649,0,0,0,-2,5,0,0,0,0,15285594828,872.4944916,42638834055,2433.804393,1842691481,2260.258398,2830821562,3472.305742
46261.9375,0.816627979,18.20336914,0,0,0,-2,5,0,0,0,0,17812705294,982.9608993,43913671239,2423.293995,2315935753,2837.892246,2859129759,3503.509182
56802.92578,0.818354011,18.86571693,0,0,0,-2,6,0,0,0,0,23552052408,1255.564045,48723474948,2597.456995,2727507213,3334.931667,3010663628,3681.147908
35137.19922,61.47005844,16.44092369,0,0,0,-3,9,0,0,0,0,9129594819,556.8363181,35998401927,2195.630582,1.36225E+12,22364.02939,2.33352E+12,38309.44274
37199.26172,61.8044548,16.98326683,0,0,0,-3,9,0,0,0,0,8936063723,527.3335285,37512494192,2213.681162,1.37647E+12,22433.55571,2.37981E+12,38786.0858
43236.75391,62.14928818,17.572649,0,0,0,-2,9,0,0,0,0,15285594828,872.4944916,42638834055,2433.804393,1.49429E+12,24177.33517,2.40684E+12,38942.28122
46261.9375,62.50452042,18.20336914,0,0,0,-2,9,0,0,0,0,17812705294,982.9608993,43913671239,2423.293995,1.84048E+12,29568.38595,2.42665E+12,38985.53586
56802.92578,62.86979675,18.86571693,0,0,0,-2,9,0,0,0,0,23552052408,1255.564045,48723474948,2597.456995,2.11574E+12,33741.26515,2.49532E+12,39794.63551
35137.19922,1.231122017,16.44092369,0,0,0,-3,-4,1,1,0,0,9129594819,556.8363181,35998401927,2195.630582,5067865321,4125.716664,12480560713,10160.34445
37199.26172,1.262259007,16.98326683,0,0,0,-3,-4,0,0,0,0,8936063723,527.3335285,37512494192,2213.681162,5018874179,3989.556606,12747049817,10132.76583
43236.75391,1.294409037,17.572649,0,0,0,-2,-4,0,0,0,0,15285594828,872.4944916,42638834055,2433.804393,5310381151,4121.958645,12715305435,9869.717759
46261.9375,1.328145981,18.20336914,0,0,0,-2,-4,0,0,0,0,17812705294,982.9608993,43913671239,2423.293995,6497305662,4922.376526,13001060310,9849.63882
56802.92578,1.364205003,18.86571693,0,0,0,-2,-4,0,0,0,0,23552052408,1255.564045,48723474948,2597.456995,7756293575,5729.296958,13090708219,9669.638475
35137.19922,58.95084763,16.44092369,0,0,0,-3,10,0,0,0,0,9129594819,556.8363181,35998401927,2195.630582,1.65782E+12,28149.87001,2.10087E+12,35672.91197
37199.26172,59.14934158,16.98326683,0,0,0,-3,10,0,0,0,0,8936063723,527.3335285,37512494192,2213.681162,1.64025E+12,27744.50646,2.16335E+12,36592.80907
43236.75391,59.34895325,17.572649,0,0,0,-2,10,0,0,0,0,15285594828,872.4944916,42638834055,2433.804393,1.78447E+12,30056.58622,2.21364E+12,37285.17788
46261.9375,59.58022308,18.20336914,0,0,0,-2,10,0,0,0,0,17812705294,982.9608993,43913671239,2423.293995,2.05302E+12,34419.14791,2.28639E+12,38331.60568
56802.92578,59.88412857,18.86571693,0,0,0,-2,10,0,0,0,0,23552052408,1255.564045,48723474948,2597.456995,2.41693E+12,40290.31397,2.34067E+12,39018.95104
35137.19922,4.722058773,16.44092369,0,0,0,-3,5,0,0,0,0,9129594819,556.8363181,35998401927,2195.630582,3057475289,749.9085236,6660152912,1633.539102
37199.26172,4.672162056,16.98326683,0,0,0,-3,5,0,0,0,0,8936063723,527.3335285,37512494192,2213.681162,3219488664,801.9904139,6980203364,1738.802888
43236.75391,4.624879837,17.572649,0,0,0,-2,5,0,0,0,0,15285594828,872.4944916,42638834055,2433.804393,3395728014,853.5164537,7362288353,1850.511649
46261.9375,4.579082012,18.20336914,0,0,0,-2,5,0,0,0,0,17812705294,982.9608993,43913671239,2423.293995,3991284895,1010.00798,8176463443,2069.081397
56802.92578,4.53332901,18.86571693,0,0,0,-2,7,0,0,0,0,23552052408,1255.564045,48723474948,2597.456995,5125365192,1305.047486,8650248324,2202.571798
35137.19922,18.93876266,16.44092369,0,0,0,-3,2,0,0,0,0,9129594819,556.8363181,35998401927,2195.630582,4983024408,258.4709595,18356121267,952.1374747
37199.26172,19.42160416,16.98326683,0,0,0,-3,6,0,0,0,0,8936063723,527.3335285,37512494192,2213.681162,5314909954,269.0149984,19090366136,966.261867
43236.75391,19.9245224,17.572649,0,0,0,-2,6,0,0,0,0,15285594828,872.4944916,42638834055,2433.804393,6166330136,304.5645608,19949432531,985.3332569
46261.9375,20.44678116,18.20336914,0,0,0,-2,6,0,0,0,0,17812705294,982.9608993,43913671239,2423.293995,7632406553,367.8215216,20986803038,1011.397621
56802.92578,20.98653603,18.86571693,0,0,0,-2,8,0,0,0,0,23552052408,1255.564045,48723474948,2597.456995,8881368538,417.5081649,22162064006,1041.826227
35137.19922,8.808546066,16.44092369,0,0,0,-3,-1,0,0,0,0,9129594819,556.8363181,35998401927,2195.630582,2995360969,363.482479,5050049723,612.8158213
37199.26172,8.971138954,16.98326683,0,0,0,-3,-1,0,0,0,0,8936063723,527.3335285,37512494192,2213.681162,2833442750,336.6300919,5234798039,621.9255866
43236.75391,9.137345314,17.572649,0,0,0,-2,-1,0,0,0,0,15285594828,872.4944916,42638834055,2433.804393,2949637039,343.5373419,5505154914,641.1725445
46261.9375,9.309847832,18.20336914,0,0,0,-2,-1,0,0,0,0,17812705294,982.9608993,43913671239,2423.293995,3446442219,393.7399293,5573892347,636.7911717
56802.92578,9.490228653,18.86571693,0,0,0,-2,-1,0,0,0,0,23552052408,1255.564045,48723474948,2597.456995,3666349049,410.7612161,5704327967,639.0871849
35137.19922,1.231843948,16.44092369,0,0,0,-3,-5,0,0,0,0,9129594819,556.8363181,35998401927,2195.630582,782915402.4,594.151643,1097226960,832.6815374
37199.26172,1.270495057,16.98326683,0,0,0,-3,-5,0,0,0,0,8936063723,527.3335285,37512494192,2213.681162,687408804.6,505.4201497,1160866126,853.5315918
43236.75391,1.311349034,17.572649,0,0,0,-2,-5,0,0,0,0,15285594828,872.4944916,42638834055,2433.804393,578236035.1,411.7724804,1123137974,799.8071395
46261.9375,1.354194045,18.20336914,0,0,0,-2,-5,0,0,0,0,17812705294,982.9608993,43913671239,2423.293995,487038821.6,335.906217,1200297550,827.8342329
56802.92578,1.398573041,18.86571693,0,0,0,-2,-5,0,0,0,0,23552052408,1255.564045,48723474948,2597.456995,961900106.9,642.7549298,1284918527,858.6002969
35137.19922,0.61432302,16.44092369,0,0,0,-3,-6,0,0,0,0,9129594819,556.8363181,35998401927,2195.630582,1045998496,1725.554738,3372418920,5563.386052
37199.26172,0.639761984,16.98326683,0,0,0,-3,-6,0,0,0,0,8936063723,527.3335285,37512494192,2213.681162,1461139022,2313.151289,5509853831,8722.732949
43236.75391,0.666406989,17.572649,0,0,0,-2,-6,0,0,0,0,15285594828,872.4944916,42638834055,2433.804393,1806742742,2744.208156,6582227537,9997.550878
46261.9375,0.694611013,18.20336914,0,0,0,-2,-6,0,0,0,0,17812705294,982.9608993,43913671239,2423.293995,2484745935,3618.576094,7500793867,10923.52864
56802.92578,0.724816978,18.86571693,0,0,0,-2,-6,0,0,0,0,23552052408,1255.564045,48723474948,2597.456995,4410764339,6152.131238,10351000040,14437.56814
35137.19922,11.14211941,16.44092369,0,0,0,-3,10,0,0,0,0,9129594819,556.8363181,35998401927,2195.630582,1.30134E+11,12042.95373,2.5151E+11,23275.4443
37199.26172,11.1843977,16.98326683,0,0,0,-3,10,0,0,0,0,8936063723,527.3335285,37512494192,2213.681162,1.36191E+11,12538.17883,2.61901E+11,24111.41745
43236.75391,11.21679878,17.572649,0,0,0,-2,10,0,0,0,0,15285594828,872.4944916,42638834055,2433.804393,1.53831E+11,14110.31339,2.72175E+11,24965.59402
46261.9375,11.24356747,18.20336914,0,0,0,-2,10,0,0,0,0,17812705294,982.9608993,43913671239,2423.293995,2.01924E+11,18477.57841,2.87947E+11,26349.27732
56802.92578,11.27047634,18.86571693,0,0,0,-2,10,0,0,0,0,23552052408,1255.564045,48723474948,2597.456995,2.40521E+11,21955.10409,3.0252E+11,27614.40593
35137.19922,11.65074253,16.44092369,0,0,0,-3,8,0,0,0,0,9129594819,556.8363181,35998401927,2195.630582,19288827159,1655.58773,29764712424,2554.748004
37199.26172,11.92494583,16.98326683,0,0,0,-3,8,0,0,0,0,8936063723,527.3335285,37512494192,2213.681162,18702802522,1568.376286,30458996622,2554.22512
43236.75391,12.208848,17.572649,0,0,0,-2,8,0,0,0,0,15285594828,872.4944916,42638834055,2433.804393,20776403774,1701.749729,31636732099,2591.295436
46261.9375,12.50047779,18.20336914,0,0,0,-2,8,0,0,0,0,17812705294,982.9608993,43913671239,2423.293995,21917430694,1753.327408,32437391852,2594.89212
56802.92578,12.79692459,18.86571693,0,0,0,-2,8,0,0,0,0,23552052408,1255.564045,48723474948,2597.456995,23965275794,1872.737067,33459844950,2614.678522
35137.19922,6.524282932,16.44092369,0,0,0,-3,7,0,0,0,0,9129594819,556.8363181,35998401927,2195.630582,7103507989,1080.462129,10569704557,1607.679685
37199.26172,6.693060875,16.98326683,0,0,0,-3,7,0,0,0,0,8936063723,527.3335285,37512494192,2213.681162,7565869928,1120.552212,10857538040,1608.068654
43236.75391,6.863156796,17.572649,0,0,0,-2,7,0,0,0,0,15285594828,872.4944916,42638834055,2433.804393,7775078403,1122.063942,11265166702,1625.737607
46261.9375,7.033821106,18.20336914,0,0,0,-2,7,0,0,0,0,17812705294,982.9608993,43913671239,2423.293995,8140271081,1145.497561,11777398118,1657.313458
56802.92578,7.204153061,18.86571693,0,0,0,-2,7,0,0,0,0,23552052408,1255.564045,48723474948,2597.456995,8772146605,1204.476619,12511401250,1717.902237
35137.19922,4.428071976,16.44092369,0,0,0,-3,8,0,0,0,0,9129594819,556.8363181,35998401927,2195.630582,21669159308,4849.528816,46731133249,10458.365
37199.26172,4.408080101,16.98326683,0,0,0,-3,8,0,0,0,0,8936063723,527.3335285,37512494192,2213.681162,23179799796,5391.099956,48295190593,11232.37483
43236.75391,4.395819187,17.572649,0,0,0,-2,8,0,0,0,0,15285594828,872.4944916,42638834055,2433.804393,26815719603,6233.062541,50765889891,11800.05502
46261.9375,4.388946056,18.20336914,0,0,0,-2,8,0,0,0,0,17812705294,982.9608993,43913671239,2423.293995,34686547353,8060.267559,53629253743,12462.06864
56802.92578,4.383920193,18.86571693,0,0,0,-2,8,0,0,0,0,23552052408,1255.564045,48723474948,2597.456995,41594418574,9662.783667,55860435696,12976.91672
35137.19922,8.549200058,16.44092369,0,0,0,-3,-2,0,0,0,0,9129594819,556.8363181,35998401927,2195.630582,3953846311,467.1475588,6395927989,755.6798902
37199.26172,8.692566872,16.98326683,0,0,0,-3,-2,0,0,0,0,8936063723,527.3335285,37512494192,2213.681162,3596443005,417.762646,6329130550,735.1914995
43236.75391,8.834733009,17.572649,0,0,0,-2,-2,0,0,0,0,15285594828,872.4944916,42638834055,2433.804393,3472191962,396.6338208,6313215040,721.1682505
46261.9375,8.97655201,18.20336914,0,0,0,-2,-2,0,0,0,0,17812705294,982.9608993,43913671239,2423.293995,2960306121,332.6147785,6336182533,711.9223026
56802.92578,9.119177818,18.86571693,0,0,0,-2,0,0,0,0,0,23552052408,1255.564045,48723474948,2597.456995,3537720277,391.0346157,6112965903,675.6840804
35137.19922,10.22105122,16.44092369,0,0,0,-3,10,0,0,0,0,9129594819,556.8363181,35998401927,2195.630582,47218405892,4624.281657,1.06862E+11,10465.4244
37199.26172,10.19400501,16.98326683,0,0,0,-3,10,0,0,0,0,8936063723,527.3335285,37512494192,2213.681162,53749989092,5276.033189,1.11216E+11,10916.80774
43236.75391,10.16787243,17.572649,0,0,0,-2,10,0,0,0,0,15285594828,872.4944916,42638834055,2433.804393,67608919144,6655.333009,1.16489E+11,11467.01007
46261.9375,10.14195633,18.20336914,0,0,0,-2,10,0,0,0,0,17812705294,982.9608993,43913671239,2423.293995,85302003908,8421.103313,1.21247E+11,11969.61908
56802.92578,10.11508083,18.86571693,0,0,0,-2,10,0,0,0,0,23552052408,1255.564045,48723474948,2597.456995,1.0396E+11,10285.79363,1.27094E+11,12574.71058
35137.19922,211.5404358,16.44092369,0,0,0,-3,6,0,0,0,0,9129594819,556.8363181,35998401927,2195.630582,1.65021E+11,780.190201,4.53414E+11,2143.659504
37199.26172,214.5065002,16.98326683,0,0,0,-3,6,0,0,0,0,8936063723,527.3335285,37512494192,2213.681162,1.60447E+11,748.2576157,4.69934E+11,2191.574177
